,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
1622,202205,경의선,능곡,1,0,3219,503,7519,3300,16897,3221,16721,6658,9717,4078,7249,3749,6294,3885,6062,4118,5817,4348,5100,4659,5182,5547,6452,7229,6689,8981,6083,12627,3730,10685,2579,6334,1984,6761,1397,6255,561,3931,32,3724,0,0,0,0,0,0,20220926
1623,202205,경의선,디지털미디어시티,7,0,1075,385,2798,1737,10957,2287,11391,4782,6043,3611,4382,2277,4049,2317,3993,2635,3598,3169,3605,3063,4026,3238,5141,4537,6017,6391,5332,9647,2994,7519,2133,4669,1772,4025,1381,4494,724,3280,33,457,0,0,0,0,0,0,20220926
1624,202205,경의선,문산,857,4,3428,12,8581,3468,17375,7689,15101,16206,11175,6021,9394,7374,9187,8162,9695,8069,9521,8474,9722,7549,9830,10026,11083,10057,14477,12012,12860,13864,6226,14411,4853,9352,3560,7732,2353,8182,130,5401,1,2640,0,0,0,0,0,0,20220926
1625,202205,경의선,백마,1,0,4613,824,15834,2873,36978,6894,27108,12138,15229,6372,11313,5126,11147,4752,10572,6550,9481,7550,7844,7849,9360,9286,10509,11269,11298,14175,12065,27173,5482,25617,3960,13947,3722,13716,3451,13226,1102,10809,30,597,0,0,0,0,0,0,20220926
1626,202205,경의선,서강대,6,0,587,188,1644,1614,3620,3190,4387,8429,3794,5824,2853,3546,2872,3506,3217,3282,3431,3636,3489,3738,3670,3503,4845,4130,6271,4483,6216,5729,3928,3557,3608,2364,4065,2770,3528,2009,1477,1589,20,101,0,0,0,0,0,0,20220926
1627,202205,경의선,서울역,0,0,914,18,1278,8255,3159,25456,3262,40616,2892,20407,1993,8077,2238,6413,3253,4583,4092,7186,4261,3591,6935,3671,8713,3832,17264,5626,31127,6226,11621,3554,6271,2317,7383,2339,1321,255,2342,1087,0,117,0,0,0,0,0,0,20220926
1628,202205,경의선,수색,0,0,982,913,1921,7486,3513,6642,4580,18479,3653,9591,2857,3699,2721,2582,2778,2654,2709,3443,2921,2766,3680,2725,7012,3507,10718,4424,14461,3852,6251,3342,3248,2200,2576,1500,2171,1692,754,1369,19,224,0,0,0,0,0,0,20220926
1629,202205,경의선,신촌,0,0,241,26,303,1060,731,3833,535,5634,731,3926,695,2139,743,1384,907,1292,898,2339,987,1229,1324,985,2317,1017,3702,1583,3489,1901,2219,1380,1191,791,1430,380,1147,149,507,437,2,54,0,0,0,0,0,0,20220926
1630,202205,경의선,야당,40,1,4953,481,16772,2874,32211,5303,29367,9432,15165,7211,12239,6303,11517,8044,11264,8604,10984,9567,10217,10793,10782,12914,12366,15979,12662,26265,12003,34726,8582,31578,8911,16891,10338,14693,9702,11442,4661,9864,574,2544,0,0,0,0,0,0,20220926
1631,202205,경의선,운정,45,1,4506,382,19612,5137,33483,7319,30547,11966,16327,6131,11928,5096,10180,5778,10420,6580,9148,6411,7914,7737,8802,9842,10551,13391,12696,18513,12082,24542,5784,23141,4056,13094,3251,12208,2696,10680,774,7828,85,1777,0,0,0,0,0,0,20220926
1632,202205,경의선,월롱,47,1,561,83,1115,8531,2349,12645,2629,13783,2674,5715,2207,3127,2577,1968,3926,3704,3965,2514,3285,1888,6342,2238,9112,2683,12863,3220,16266,3583,6847,3467,4764,3596,3210,3846,1293,3576,113,3067,9,775,0,0,0,0,0,0,20220926
1633,202205,경의선,일산,11,0,7910,857,24629,3754,50570,8200,36109,17030,21907,8000,15883,7338,15149,8472,14890,9010,13239,11165,11636,12108,12721,13395,15119,17269,15403,23466,13771,36731,7475,36995,5326,17598,4688,18630,4031,15212,1322,13284,46,4757,0,0,0,0,0,0,20220926
1634,202205,경의선,임진강,0,0,0,0,0,0,0,0,0,0,35,301,41,728,20,5,191,15,2,1,7,6,351,213,211,21,675,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20220926
1635,202205,경의선,탄현,42,0,5959,696,22322,3064,39191,6417,31093,9884,17334,5755,13053,5022,12375,5965,11665,6800,10487,7098,9361,9224,9868,10417,10737,12787,11103,20059,11702,30510,6469,32723,5507,16189,4506,15626,3616,10973,1245,10697,83,2686,0,0,0,0,0,0,20220926
1636,202205,경의선,파주,64,0,806,14,1507,779,2682,2534,2760,5906,2037,3870,1925,2253,2059,1200,3213,1693,2049,2034,1960,958,2968,1382,5242,1275,6445,1505,4395,1584,1743,1626,965,1274,946,1048,368,1057,62,824,7,277,0,0,0,0,0,0,20220926
1637,202205,경의선,풍산,17,0,4220,368,11347,1769,24932,4757,20728,8028,13482,5991,9663,5293,9203,6661,8953,6584,8613,7905,8614,6590,9381,7630,9764,10634,9519,13001,9062,20532,5305,16796,4588,11919,4503,10776,3293,8812,953,8329,41,1035,0,0,0,0,0,0,20220926
1638,202205,경의선,행신,0,0,3867,1424,13371,5124,40880,6574,34934,11385,16710,7864,12668,6257,12375,7943,12439,8352,10090,9981,8754,9119,8166,10539,11237,15563,15979,20371,11105,39874,7608,30208,8720,15275,6068,13858,6275,13187,2748,7891,100,3435,1,1,0,0,0,0,20220926
1639,202205,경의선,홍대입구,11,2,416,150,900,683,1568,2198,2142,6482,1548,5687,1454,4042,1426,3849,1944,4794,2424,5138,2935,5063,3201,4615,4230,5652,5986,5673,6962,7755,5351,4846,4882,2682,5700,2564,5695,1923,2886,1456,39,232,0,0,0,0,0,0,20220926
1640,202205,경의선,화전,0,0,625,431,1691,1811,3860,2321,4713,11873,3290,10903,3959,11862,5159,4410,5193,4305,5527,6940,8103,4439,7201,3014,10965,3402,9712,3863,8032,4139,4874,3462,2766,2153,2419,2127,2109,2415,976,1852,60,734,0,0,0,0,0,0,20220926
1641,202205,경의선,효창공원앞,0,0,648,236,2072,2541,5200,5203,7765,17504,5406,10001,3457,3804,3316,3374,3704,3573,4077,3601,3629,3675,4283,4018,5674,4630,7629,5647,14627,7980,5921,6243,3931,4103,3396,4180,2768,3619,1096,2949,2,369,0,0,0,0,0,0,20220926
1642,202205,경인선,간석,332,5,5594,1229,11606,2370,24956,4557,21900,10351,12330,5636,9842,5297,9225,5787,9837,6561,8890,7757,8134,7544,8422,9430,10492,11383,9750,14982,10091,20298,5597,18354,4502,11206,3816,9210,2681,8004,1366,7069,82,1190,0,0,0,0,0,0,20220926
1643,202205,경인선,개봉,1487,5,18849,6087,38724,12835,93818,16087,90255,24718,55196,19560,39192,16835,35770,19232,34078,24516,31756,24449,26835,28176,27173,35195,29676,44558,32594,60390,31574,88881,19202,67695,14960,41404,12153,40509,8865,33863,3185,19212,28,1497,0,0,0,0,0,0,20220926
1644,202205,경인선,구일,351,7,4482,1385,10318,3737,27485,8922,25417,15391,13973,14169,10795,6115,10040,6209,11859,10610,10251,13986,9033,9909,12477,11677,17123,15224,18687,19363,14013,30627,8565,20789,8001,11387,11131,11555,6054,9263,1538,6296,14,303,0,0,0,0,0,0,20220926
1645,202205,경인선,도원,574,6,2348,1015,3501,2344,7145,7637,6687,21100,4823,4672,5011,4675,5462,3881,5914,3983,5306,4752,4691,4933,6993,6640,10932,6452,11280,5699,11800,6426,3730,5936,2716,3762,2689,3082,1310,2438,357,2270,14,1034,0,0,0,0,0,0,20220926
1646,202205,경인선,도화,335,4,4496,731,7196,1731,18345,4242,15665,7327,9465,3616,7719,4123,7175,4420,7164,5347,6757,5378,6118,6276,6168,7192,6943,9054,7166,10022,7282,12539,3694,11742,2823,7180,2128,6163,1498,4682,604,4843,21,1616,0,0,0,0,0,0,20220926
1647,202205,경인선,동암,604,8,19555,4022,30300,8815,57494,14944,54334,18534,33303,14415,26955,13949,24318,16239,25081,17806,22963,19055,20150,18545,19978,24194,23308,31561,25318,42528,23930,55691,14981,48193,12203,32341,10259,29707,8126,26348,3836,17142,147,2552,0,0,0,0,0,0,20220926
1648,202205,경인선,동인천,1720,6,7445,2816,17144,12839,42076,25082,32853,35133,22383,18840,20501,20493,21278,23619,23808,21808,23170,23911,23057,22511,28238,21223,32248,24956,39624,29682,44638,34762,19705,33736,14976,20243,12072,16493,7727,16208,2192,10075,14,3943,0,0,0,0,0,0,20220926
1649,202205,경인선,백운,103,2,8284,2023,14496,4784,30232,5007,26238,9367,16148,6299,13078,6289,12297,7364,12247,8300,10794,9030,9130,8843,9656,11554,11323,14917,11848,18193,9651,24766,5494,22784,4379,14164,3745,13141,2748,11114,1234,8939,37,1085,0,0,0,0,0,0,20220926
1650,202205,경인선,부개,1995,5,10002,2394,17296,4116,41470,6270,35143,11535,20271,6555,15313,6177,13944,7647,13941,9035,12799,9730,10670,10651,10752,12996,13074,17405,12900,21714,12179,29817,7023,25553,4970,15766,4016,14934,3080,12508,1287,9493,22,653,0,0,0,0,0,0,20220926
1651,202205,경인선,부천,2943,13,40209,5844,45753,14134,109647,19166,110687,50825,66177,44240,49269,41050,49513,42123,53239,51011,51171,54331,48665,53683,53601,56251,61193,68381,63879,92680,60904,133223,40696,105313,34515,59245,33603,54643,28961,44405,13240,33392,36,1100,0,0,0,0,0,0,20220926
1652,202205,경인선,부평,8213,42,24526,6156,39553,14453,86337,20910,82660,34905,49212,38640,40558,36784,41303,42499,45739,49624,45571,57089,45447,55751,49858,58168,57992,74882,64283,93267,59314,129081,45212,105788,41669,59401,42981,49370,36056,42077,19648,28943,379,4092,0,0,0,0,0,0,20220926
1653,202205,경인선,소사,1119,16,17759,3174,15581,6511,34349,9015,31458,14027,21071,10834,16746,10196,15106,10698,15331,13900,14266,11769,12683,12293,13908,13676,16447,17796,16315,22382,14633,30793,7979,24897,5982,15995,5295,14781,3560,13622,1208,11300,14,310,1,1,0,0,0,0,20220926
1654,202205,경인선,송내,1848,6,17008,9608,40211,18588,111267,31449,93978,83436,55440,42783,40205,24246,38494,24665,39579,26030,35890,28237,31682,29872,34518,32690,40128,44428,49605,61586,77789,95433,32496,85416,24254,49202,20843,44295,16400,41600,6956,27786,70,798,0,0,0,0,0,0,20220926
1655,202205,경인선,역곡,1038,22,31212,3797,47315,11350,124265,14864,122814,36959,67669,40136,45242,25548,40210,29455,42142,32383,41639,33673,34461,36072,35700,38488,43247,56219,48294,76033,42556,115788,26049,96840,21347,58244,18733,52057,16656,45554,6275,32365,12,958,0,0,0,0,0,0,20220926
1656,202205,경인선,오류동,627,5,13263,2195,19524,5889,53879,6654,52739,12016,30664,11014,21244,10641,19181,10189,21145,11985,18650,13451,15901,15135,16198,18537,16578,22150,16246,29275,15217,44988,9209,38553,7295,22723,5999,21561,4502,18894,1554,12200,13,705,0,0,0,0,0,0,20220926
1657,202205,경인선,온수(성공회대입구),191,5,6180,1475,9433,3972,23553,11376,23608,14748,15300,9970,12116,6770,11109,6708,12934,8468,11462,8595,10463,9105,11840,10246,17460,12421,14895,15309,12241,23275,7022,19401,5129,11566,5576,11051,3724,9799,1556,6946,13,615,0,0,0,0,0,0,20220926
1658,202205,경인선,인천,389,34,1205,988,3154,3525,5916,7246,4923,9599,3689,7810,3758,9719,5274,13087,7342,12148,9343,10267,13345,9367,15223,7291,17432,6149,17211,5426,15674,4303,8360,3055,7200,2303,4820,1849,2416,1505,527,1027,14,977,0,0,0,0,0,0,20220926
1659,202205,경인선,제물포,989,4,8156,1898,16393,5902,41000,14740,36112,34857,20006,16920,16573,11458,16546,9395,17849,12760,16969,12993,14200,12491,18963,13656,24755,17200,24074,23146,25990,31522,11546,29778,8404,18077,6856,16641,4443,15384,1646,11260,67,3306,0,0,0,0,0,0,20220926
1660,202205,경인선,주안,1098,32,15208,4977,28355,10928,66020,19334,59796,33353,38479,28012,30632,19824,29615,19811,34466,25749,32683,21593,28688,25570,33781,25548,36278,34710,43606,42044,41505,59995,25287,59778,21553,35417,19688,29762,16200,27517,7183,21818,348,4670,0,0,0,0,0,0,20220926
1661,202205,경인선,중동,1083,17,11577,1444,18802,3979,47757,6208,37184,13629,21169,8542,15768,8289,14297,9856,15017,10278,13800,10520,12068,11504,11741,13276,12659,18191,13228,23324,13640,34012,7391,29745,6007,17930,5050,16024,3412,13907,1427,11666,15,359,0,0,0,0,0,0,20220926
1662,202205,경춘선,가평,0,0,967,175,1776,1678,3487,3020,4043,7016,3314,5279,3949,4444,6137,5677,4327,4992,3975,4741,4689,4908,5465,4463,6349,3383,7204,4486,6172,3740,2922,3387,2190,2590,1553,1724,623,1479,287,1273,4,122,0,0,0,0,0,0,20220926
1663,202205,경춘선,갈매,7,0,1855,631,4398,2516,18144,3511,10916,5411,7156,2856,4696,2653,3550,2399,4235,2545,3619,3317,3442,2628,3598,4304,4959,4928,5121,6376,4903,10720,2555,8496,2087,4759,2587,4054,1682,3085,666,1758,18,881,0,0,0,0,0,0,20220926
1664,202205,경춘선,강촌,10,0,545,28,580,205,683,432,701,2222,847,2097,1059,2620,1701,2826,1205,1274,1295,1215,1857,1689,2631,1078,2711,1275,2576,986,1489,974,901,788,606,488,304,398,143,295,74,171,7,11,0,0,0,0,0,0,20220926
1665,202205,경춘선,굴봉산,0,0,84,6,84,87,155,371,266,674,225,518,330,1149,404,782,434,422,592,382,823,398,962,440,768,330,630,275,287,150,185,170,267,122,112,102,36,78,1,54,2,1,0,0,0,0,0,0,20220926
1666,202205,경춘선,금곡,10,0,1759,279,2775,1411,5027,2257,5264,5826,3698,2449,3011,1772,2862,1603,2648,2158,2547,1719,2114,2614,2611,2426,3058,2649,3535,3776,3934,4443,1582,4142,982,1821,671,1974,576,1798,193,1375,20,342,0,0,0,0,0,0,20220926
1667,202205,경춘선,김유정,3,0,158,17,239,104,586,581,463,1180,448,1629,515,2812,610,2127,858,1761,1140,1372,1868,1026,2426,948,1988,790,1668,779,1286,721,652,543,354,281,170,185,50,153,16,99,12,22,0,0,0,0,0,0,20220926
1668,202205,경춘선,남춘천,576,2,1384,41,3878,1059,4669,2790,5962,5648,5833,6388,5761,5509,5670,10517,6096,10716,7236,5932,8563,4808,8920,6334,8874,5266,7871,6235,6324,6079,4461,9266,3686,3801,3119,3867,2069,4947,440,2736,3,1695,0,0,0,0,0,0,20220926
1669,202205,경춘선,대성리,12,0,4485,127,5201,629,2943,1221,2314,1362,2724,1212,3708,2006,5044,1940,2357,2166,1602,4805,1729,7089,2458,4587,2386,3684,2110,3002,1750,2736,892,2126,537,889,422,525,196,470,90,314,0,0,0,0,0,0,0,0,20220926
1670,202205,경춘선,마석,26,0,1605,508,9268,3016,16965,6986,14384,8524,10845,6767,8666,4825,7515,5852,7896,5151,6825,6693,6182,6459,6789,7583,7877,7763,7978,11292,8457,11160,4234,14686,3355,7638,2428,6035,1816,5609,809,3168,3,483,0,0,0,0,0,0,20220926
1671,202205,경춘선,백양리,0,0,42,6,50,78,58,390,169,291,252,308,220,700,361,515,212,290,319,192,397,319,577,277,350,148,462,158,280,131,133,69,123,62,63,44,44,59,6,33,0,1,0,0,0,0,0,0,20220926
1672,202205,경춘선,별내,26,0,1334,1131,3945,3205,14299,4244,11030,7403,7099,4380,5041,3387,4180,3552,4928,3413,4399,3894,4256,3414,4766,4849,6589,5758,6529,7807,7177,10119,3532,9211,2869,5201,2465,3365,2323,3969,1154,1821,42,650,0,0,0,0,0,0,20220926
1673,202205,경춘선,사릉,9,1,2292,786,4494,1674,12146,5549,9374,5921,6346,2684,4348,2402,3717,2466,3935,2600,3714,2270,2913,3315,3269,2913,3448,4389,5090,6543,5871,7694,2425,9271,1675,4414,1261,3413,860,3396,284,2221,12,649,0,0,0,0,0,0,20220926
1674,202205,경춘선,상천,0,0,336,60,334,231,692,418,707,1157,632,1436,667,1817,922,1543,873,864,1003,617,1763,955,1831,710,1761,551,1259,854,705,448,332,456,157,285,97,239,25,152,14,120,1,6,0,0,0,0,0,0,20220926
1675,202205,경춘선,신내,9,2,1116,817,2831,3574,8762,5535,7781,8108,4145,2819,2964,2051,2705,1815,2961,1941,2885,2535,2800,2144,3149,3455,5406,2997,4784,4792,6304,5814,3069,4768,1625,2614,1275,2443,1052,2349,481,1572,4,148,0,0,0,0,0,0,20220926
1676,202205,경춘선,천마산,40,3,1286,282,4085,800,8735,2156,7119,2132,5476,2089,4230,1862,3256,2019,3194,2251,2583,2108,2523,2668,2195,3354,2780,3494,2202,4935,2429,6094,1139,4773,813,3662,636,2954,578,2269,128,1555,1,89,0,0,0,0,0,0,20220926
1677,202205,경춘선,청평,5,0,1504,181,2686,1054,4536,1844,5660,5082,4062,3652,4232,4133,5197,3145,4213,4203,3703,3269,4077,4406,4682,4290,4957,4425,5295,5562,3809,4559,2154,3932,1504,2835,890,2011,495,1552,161,1517,1,5,0,0,0,0,0,0,20220926
1678,202205,경춘선,춘천,249,0,720,9,1623,505,1816,1582,2488,4509,2710,5746,2594,4598,2868,6414,3343,4997,4405,4585,5925,3127,8096,3792,8762,2769,7306,2859,5764,2452,3859,3571,2567,1536,1531,1481,1032,1313,123,1513,3,589,0,0,0,0,0,0,20220926
1679,202205,경춘선,퇴계원,7,0,3076,619,6182,1931,19440,3996,13932,5286,9972,3312,6845,3231,5670,2914,6226,3430,4920,3931,4093,4115,4669,4646,4613,6651,5001,10296,6481,11683,3071,12015,2030,6824,1794,4807,1178,5838,415,2676,23,1005,0,0,0,0,0,0,20220926
1680,202205,경춘선,평내호평,722,20,6034,788,14856,1927,30457,5110,23355,11363,14522,7208,11986,6020,10569,6152,9940,8335,9579,7681,8077,9725,8578,9811,9353,11911,9953,20902,9591,21150,6032,25003,5323,11112,4355,9969,3889,8982,1740,6152,13,3244,0,0,0,0,0,0,20220926
1681,202205,공항철도 1호선,검암,389,6,6768,432,15047,2682,36115,7959,26922,14888,14087,5422,9922,4049,9496,4561,9502,4888,8026,5772,7331,6345,7118,7399,8924,9783,10001,14833,13243,26573,4940,26305,3975,14091,3453,13500,2610,13423,1096,9988,169,5793,0,0,0,0,0,0,20220926
1682,202205,공항철도 1호선,계양,12,1,9528,896,25399,3652,65004,4580,52764,6798,28914,6461,19366,4659,16508,5140,15760,6487,13402,8443,10736,9916,10822,12558,13101,17439,13404,26099,9730,45281,6051,44896,4360,25583,3710,23913,2417,23899,1045,16707,164,5588,0,0,0,0,0,0,20220926
1683,202205,공항철도 1호선,공덕,76,1,1354,136,2370,1627,6164,3944,5607,10337,3259,5153,2443,3836,2674,3488,2866,3915,3008,3657,2730,3447,2801,3730,3610,4764,5335,7425,9076,11987,3798,7600,3106,4290,3173,3993,2715,4082,1426,2751,84,1387,0,0,0,0,0,0,20220926
1684,202205,공항철도 1호선,공항화물청사,4,0,389,585,1267,7035,1827,14844,2513,19707,1773,3988,809,2402,840,3133,1235,3108,1432,1780,2252,1015,3065,884,5280,1392,9993,1915,17286,1107,4248,945,2554,1501,2719,1106,2566,329,532,241,5,82,0,0,0,0,0,0,20220926
1685,202205,공항철도 1호선,김포공항,14,1,2255,1784,3629,11947,7305,23180,15430,23515,17043,13007,20324,10889,24494,13274,28260,13161,23952,13934,22426,13102,26309,11651,24408,13159,28819,14100,37560,14916,25415,8043,24956,4268,28394,2053,22235,1744,3065,1078,131,757,0,1,0,0,0,0,20220926
1686,202205,공항철도 1호선,디지털미디어시티,74,1,3205,771,7495,6296,19288,29234,20570,97900,11654,40334,8993,14635,9224,11562,10377,12443,11484,12137,11561,10067,13800,10505,18291,11783,43612,16579,92266,25859,34718,16869,19958,10059,18076,9179,14813,8482,6098,5608,458,1860,0,0,0,0,0,0,20220926
1687,202205,공항철도 1호선,마곡나루(서울식물원),13,2,2210,801,4977,9275,14579,26627,15237,65846,8788,26533,5769,9287,6768,6582,7951,6976,7140,7272,7426,7193,9773,6744,18107,7876,48084,10985,49296,17361,17749,11749,11595,7325,9129,6919,6356,7193,2395,4841,429,3915,0,0,0,0,0,0,20220926
1688,202205,공항철도 1호선,서울역,208,0,2805,944,2710,11079,11291,17778,13526,25430,10311,20831,10901,17445,13325,15259,16274,16758,17124,15231,13341,13317,20888,14477,21741,14632,25752,17570,30497,21351,22200,17994,16683,12191,19393,10808,14618,6937,7293,3324,17,1886,0,0,0,0,0,0,20220926
1689,202205,공항철도 1호선,영종,11,1,2498,211,8154,2202,12645,3302,10429,4658,7893,3328,6798,3341,6451,4051,6240,4132,5291,4058,5325,5452,5753,5531,6643,6078,6865,9852,5221,9712,3103,11857,2505,7321,2280,7361,1391,6571,598,5358,117,2267,0,0,0,0,0,0,20220926
1690,202205,공항철도 1호선,운서,33,1,7319,452,14959,6336,25284,10303,25144,13858,12083,10101,11884,6132,11919,6690,12657,6668,10536,8104,10110,8550,10844,10687,13819,13272,16576,15712,13329,29194,7206,20882,7282,15850,6686,14661,5342,14756,2155,10826,231,4607,0,0,0,0,0,0,20220926
1691,202205,공항철도 1호선,인천공항1터미널,0,0,2850,2893,4042,9454,9051,20126,11596,24883,11627,8958,7925,8967,7924,9998,8000,12190,7505,10105,8997,11271,12339,10208,12788,9204,17560,11734,26188,6746,13087,4449,9583,4953,7500,3825,4167,2672,879,1658,10,902,0,0,0,0,0,0,20220926
1692,202205,공항철도 1호선,인천공항2터미널,0,0,1792,1771,2391,6481,3418,12053,6799,12081,6400,4582,3029,3200,2448,5418,1990,6509,2656,4127,3818,4006,7373,4454,7121,5524,12189,7240,15420,2969,7882,1467,5898,1124,3668,1309,1485,653,323,539,0,561,0,0,0,0,0,0,20220926
1693,202205,공항철도 1호선,청라국제도시,57,1,4463,220,19001,5199,34893,8648,21957,18047,12230,6384,9718,3824,10007,3845,8997,4946,7896,5731,7560,5982,7798,7162,10688,9966,15311,12654,21435,25318,6264,25446,4523,14371,3418,13319,2917,14290,909,9473,120,3887,0,0,0,0,0,0,20220926
1694,202205,공항철도 1호선,홍대입구,157,9,4038,362,5032,3131,10091,8360,13014,23800,9015,24219,7647,19340,9258,23052,11766,25603,14350,26617,17112,22913,20412,22654,25150,24542,32326,27938,37816,37359,29585,24479,28260,11780,31891,9903,31648,8853,13946,6551,989,1869,0,0,0,0,0,0,20220926
1695,202205,과천선,경마공원,0,0,372,490,812,2157,2220,3916,2821,12541,2413,35832,2449,49897,3155,23266,4397,18714,5037,16337,9135,10116,12770,6104,21962,3805,35580,2497,72575,2547,11519,2094,2845,1240,960,1175,351,858,127,617,10,38,0,0,0,0,0,0,20220926
1696,202205,과천선,과천,6,1,2494,330,10778,2223,28347,5138,26419,9515,16961,5826,12687,5194,11597,5908,11484,6989,11123,7217,10353,8237,9774,9130,11360,11736,10995,14977,9538,22727,4930,19361,3534,12079,2628,12381,1881,12440,541,7317,7,321,0,0,0,0,0,0,20220926
1697,202205,과천선,대공원,3,0,82,407,316,4021,957,6113,1295,33453,2095,47123,3610,41088,8076,27420,16028,19373,16354,19016,23229,15348,33639,9160,33900,5894,30943,3344,25125,2609,13304,1438,9977,761,10439,676,5146,499,212,249,9,10,0,0,0,0,0,0,20220926
1698,202205,과천선,범계,119,2,8267,2731,35697,11673,94757,24783,80289,61229,46389,42794,37607,31693,35476,29761,38614,33075,36932,39516,35992,37266,39292,42399,45806,50851,52747,67222,62432,104305,37847,82054,40797,42335,32514,37267,28761,34714,9853,21022,135,1506,0,0,0,0,0,0,20220926
1699,202205,과천선,선바위,1,0,1211,1119,6668,10237,18967,19457,22793,27043,17281,16591,12517,9181,10956,9059,12028,9491,12013,9129,11981,8315,12650,9968,16443,11307,24395,14421,32310,18394,15281,14093,9368,9257,8093,9600,4375,8486,1038,4781,8,224,0,0,0,0,0,0,20220926
1700,202205,과천선,인덕원,121,2,8476,3794,29146,16681,81053,39774,75170,100949,47810,38113,38328,23245,32290,22508,33776,21815,33129,26611,29843,26256,32724,31842,40326,37056,58799,55178,84449,85209,31665,71150,25555,40584,24782,36319,17616,36277,4822,24077,44,989,0,0,0,0,0,0,20220926
1701,202205,과천선,정부과천청사,5,0,2160,965,8093,13565,22618,22074,21213,66771,15200,17403,12775,11174,12876,10230,13851,10860,14741,11862,14559,12226,16092,12004,23834,14323,33034,18059,52076,24173,14921,19472,12472,11515,10534,10990,5898,10047,1435,6104,10,227,0,0,0,0,0,0,20220926
1702,202205,과천선,평촌,15,0,4476,2716,21116,9618,59087,33400,47337,87325,27662,32180,21741,16191,19988,14477,21046,14411,18603,19446,18620,16739,21564,17587,25087,22783,43518,29228,64344,47683,25534,43286,18919,23258,16664,19644,14365,19180,4410,11574,34,762,0,1,0,0,0,0,20220926
1703,202205,분당선,가천대,40,2,5397,711,7570,4002,18918,6836,26529,38551,16135,40569,12686,32820,13380,14153,23050,27155,15909,17279,22568,16745,26412,13218,33763,14431,41151,18806,23023,24480,13503,20652,9604,15307,8798,16490,9316,16907,3837,13416,35,583,0,0,0,0,0,0,20220926
1704,202205,분당선,강남구청,21,1,1651,690,3056,5116,7703,15355,11821,60079,9194,48218,8874,20438,9850,15846,10541,14860,12266,16120,13413,14418,14881,14112,18049,15209,27989,18290,53687,21773,27238,13874,15683,7778,14143,6182,11148,5779,3364,3794,59,865,0,0,0,0,0,0,20220926
1705,202205,분당선,개포동,3,0,967,1123,3289,8002,9304,6111,10555,9925,7170,6598,6225,5713,5259,4255,6047,5158,5934,6218,6059,5873,6511,6235,10375,6859,11040,8412,9217,10338,5445,8434,3980,5380,4052,5037,4071,4878,1331,3043,15,112,0,0,0,0,0,0,20220926
1706,202205,분당선,구룡,1,0,445,1315,1526,7151,3807,10735,6154,5481,4506,2196,3447,1953,3169,1660,3245,2061,3097,2532,2968,2384,4083,2741,9985,3097,7630,3686,5716,4430,2818,3659,1712,2437,2960,2288,782,2344,190,1739,8,84,0,0,0,0,0,0,20220926
1707,202205,분당선,구성,42,0,2603,412,7963,2574,22899,5062,23193,8409,14064,4113,10216,3769,8565,4685,7544,5006,6909,5523,6543,6188,6265,7763,7438,9449,8742,15431,7642,20702,3817,18604,3027,11778,2584,9392,1673,10648,589,6996,5,534,1,2,0,0,0,0,20220926
1708,202205,분당선,기흥,140,2,5938,809,13965,4395,37449,11531,37724,25083,20882,12120,14545,8948,13341,10143,14353,9645,13287,12183,13055,11109,14034,12769,17063,15270,22101,23231,24658,37275,13702,30268,10153,18142,9745,15575,7765,16757,2996,11386,44,1327,0,0,0,0,0,0,20220926
1709,202205,분당선,대모산입구,10,1,2065,860,5181,4691,15688,5995,17765,10446,11056,5827,8268,4234,7249,4452,7467,4923,6903,5604,6092,5142,6944,6778,8972,7662,9894,9489,9536,11942,4635,10613,2818,6875,2196,6545,1691,7116,486,4127,9,239,2,3,0,0,0,0,20220926
1710,202205,분당선,도곡,91,2,1541,1174,3880,7174,9770,15028,14935,25099,11172,17629,9382,9439,9916,8202,10539,8700,11204,9255,11470,9390,14663,9433,17540,10661,21845,11989,22449,14497,12338,11946,8462,7500,7234,6882,5756,6956,1062,4329,38,658,1,0,0,0,0,0,20220926
